Region,AGS,date,Deutsche,Ausländer,Auslaender_Anteil
"64044 Bad Freienwalde (Oder), Stadt",12064044,2013-12-31,12216.0,187.0,0.015076997500604693
64053 Beiersdorf-Freudenberg,12064053,2013-12-31,578.0,16.0,0.026936026936026935
64057 Bleyen-Genschmar,12064057,2013-12-31,480.0,12.0,0.024390243902439025
64061 Bliesdorf,12064061,2013-12-31,912.0,11.0,0.011917659804983749
"64084 Buckow (Märkische Schweiz), Stadt",12064084,2013-12-31,1474.0,26.0,0.017333333333333333
64125 Falkenberg,12064125,2013-12-31,2252.0,22.0,0.009674582233948988
64128 Falkenhagen (Mark),12064128,2013-12-31,706.0,13.0,0.01808066759388039
64130 Fichtenhöhe,12064130,2013-12-31,525.0,4.0,0.007561436672967864
64136 Fredersdorf-Vogelsdorf,12064136,2013-12-31,12682.0,89.0,0.006968913945658132
64153 Garzau-Garzin,12064153,2013-12-31,493.0,236.0,0.32373113854595337
64172 Golzow,12064172,2013-12-31,849.0,7.0,0.008177570093457943
64190 Gusow-Platkow,12064190,2013-12-31,1184.0,18.0,0.014975041597337771
64205 Heckelberg-Brunow,12064205,2013-12-31,692.0,2.0,0.002881844380403458
64222 Höhenland,12064222,2013-12-31,1044.0,7.0,0.006660323501427212
64227 Hoppegarten,12064227,2013-12-31,16683.0,237.0,0.01400709219858156
64266 Küstriner Vorland,12064266,2013-12-31,2516.0,82.0,0.03156274056966898
"64268 Lebus, Stadt",12064268,2013-12-31,3119.0,25.0,0.007951653944020356
64274 Letschin,12064274,2013-12-31,4035.0,97.0,0.023475314617618585
64288 Lietzen,12064288,2013-12-31,668.0,8.0,0.011834319526627219
64290 Lindendorf,12064290,2013-12-31,1383.0,23.0,0.016358463726884778
64303 Märkische Höhe,12064303,2013-12-31,590.0,4.0,0.006734006734006734
"64317 Müncheberg, Stadt",12064317,2013-12-31,6629.0,93.0,0.013835168104730735
64336 Neuenhagen bei Berlin,12064336,2013-12-31,17020.0,165.0,0.009601396566773349
64340 Neuhardenberg,12064340,2013-12-31,2454.0,25.0,0.01008471157724889
64349 Neulewin,12064349,2013-12-31,909.0,5.0,0.005470459518599562
64365 Neutrebbin,12064365,2013-12-31,1468.0,15.0,0.010114632501685773
64370 Oberbarnim,12064370,2013-12-31,1381.0,5.0,0.0036075036075036075
64371 Oderaue,12064371,2013-12-31,1677.0,8.0,0.004747774480712166
64380 Petershagen/Eggersdorf,12064380,2013-12-31,14064.0,140.0,0.009856378484933821
64388 Podelzig,12064388,2013-12-31,869.0,10.0,0.011376564277588168
64393 Prötzel,12064393,2013-12-31,954.0,9.0,0.009345794392523364
64408 Rehfelde,12064408,2013-12-31,4531.0,44.0,0.009617486338797814
64417 Reichenow-Möglin,12064417,2013-12-31,556.0,6.0,0.010676156583629894
64420 Reitwein,12064420,2013-12-31,446.0,8.0,0.01762114537444934
64428 Rüdersdorf bei Berlin,12064428,2013-12-31,14888.0,229.0,0.015148508301911756
"64448 Seelow, Stadt",12064448,2013-12-31,5352.0,113.0,0.020677035681610247
"64472 Strausberg, Stadt",12064472,2013-12-31,25088.0,656.0,0.0254816656308266
64480 Treplin,12064480,2013-12-31,381.0,1.0,0.002617801047120419
64482 Vierlinden,12064482,2013-12-31,1429.0,34.0,0.02323991797676008
64484 Waldsieversdorf,12064484,2013-12-31,808.0,6.0,0.007371007371007371
"64512 Wriezen, Stadt",12064512,2013-12-31,7300.0,79.0,0.01070605773139992
64538 Zechin,12064538,2013-12-31,671.0,4.0,0.005925925925925926
64539 Zeschdorf,12064539,2013-12-31,1241.0,6.0,0.0048115477145148355
65036 Birkenwerder,12065036,2013-12-31,7710.0,123.0,0.015702795863653772
"65084 Fürstenberg/Havel, Stadt",12065084,2013-12-31,5906.0,53.0,0.008894109749958046
65096 Glienicke/Nordbahn,12065096,2013-12-31,11366.0,301.0,0.02579926287820348
"65100 Gransee, Stadt",12065100,2013-12-31,5669.0,52.0,0.009089320048942492
65117 Großwoltersdorf,12065117,2013-12-31,803.0,4.0,0.004956629491945477
"65136 Hennigsdorf, Stadt",12065136,2013-12-31,24788.0,1012.0,0.03922480620155039
"65144 Hohen Neuendorf, Stadt",12065144,2013-12-31,24566.0,435.0,0.017399304027838885
"65165 Kremmen, Stadt",12065165,2013-12-31,7013.0,97.0,0.013642756680731364
65180 Leegebruch,12065180,2013-12-31,6526.0,47.0,0.007150464019473604
"65193 Liebenwalde, Stadt",12065193,2013-12-31,4119.0,72.0,0.01717967072297781
65198 Löwenberger Land,12065198,2013-12-31,7921.0,54.0,0.00677115987460815
65225 Mühlenbecker Land,12065225,2013-12-31,14187.0,268.0,0.018540297474922172
65251 Oberkrämer,12065251,2013-12-31,10397.0,125.0,0.011879870747006272
"65256 Oranienburg, Stadt",12065256,2013-12-31,41239.0,789.0,0.018773198819834396
65276 Schönermark,12065276,2013-12-31,431.0,1.0,0.0023148148148148147
65301 Sonnenberg,12065301,2013-12-31,838.0,3.0,0.0035671819262782403
65310 Stechlin,12065310,2013-12-31,1157.0,26.0,0.02197802197802198
"65332 Velten, Stadt",12065332,2013-12-31,11245.0,324.0,0.028005877776817355
"65356 Zehdenick, Stadt",12065356,2013-12-31,13236.0,109.0,0.008167853128512552
66008 Altdöbern,12066008,2013-12-31,2535.0,15.0,0.0058823529411764705
66041 Bronkow,12066041,2013-12-31,630.0,5.0,0.007874015748031496
"66052 Calau, Stadt",12066052,2013-12-31,7982.0,52.0,0.006472491909385114
66064 Frauendorf,12066064,2013-12-31,710.0,3.0,0.004207573632538569
66104 Großkmehlen,12066104,2013-12-31,1094.0,,
"66112 Großräschen, Stadt",12066112,2013-12-31,8734.0,129.0,0.01455489112038813
66116 Grünewald,12066116,2013-12-31,546.0,,
66120 Guteborn,12066120,2013-12-31,541.0,4.0,0.007339449541284404
66124 Hermsdorf,12066124,2013-12-31,800.0,3.0,0.0037359900373599006
66132 Hohenbocka,12066132,2013-12-31,1004.0,4.0,0.003968253968253968
66168 Kroppen,12066168,2013-12-31,680.0,2.0,0.002932551319648094
"66176 Lauchhammer, Stadt",12066176,2013-12-31,15149.0,103.0,0.0067532126934172565
66188 Lindenau,12066188,2013-12-31,747.0,,
"66196 Lübbenau/Spreewald, Stadt",12066196,2013-12-31,15868.0,218.0,0.013552157155290314
66202 Luckaitztal,12066202,2013-12-31,846.0,2.0,0.0023584905660377358
66226 Neu-Seeland,12066226,2013-12-31,606.0,,
66228 Neupetershain,12066228,2013-12-31,1270.0,7.0,0.00548159749412686
"66240 Ortrand, Stadt",12066240,2013-12-31,2176.0,20.0,0.009107468123861567
"66272 Ruhland, Stadt",12066272,2013-12-31,3709.0,38.0,0.010141446490525754
66285 Schipkau,12066285,2013-12-31,6863.0,52.0,0.0075198843094721616
66292 Schwarzbach,12066292,2013-12-31,677.0,2.0,0.0029455081001472753
"66296 Schwarzheide, Stadt",12066296,2013-12-31,5699.0,44.0,0.00766150095768762
"66304 Senftenberg, Stadt",12066304,2013-12-31,24335.0,652.0,0.026093568655700963
66316 Tettau,12066316,2013-12-31,795.0,,
"66320 Vetschau/Spreewald, Stadt",12066320,2013-12-31,8265.0,226.0,0.02661641738311153
67024 Bad Saarow,12067024,2013-12-31,4900.0,106.0,0.02117459049141031
"67036 Beeskow, Stadt",12067036,2013-12-31,7870.0,111.0,0.013908031574990603
67040 Berkenbrück,12067040,2013-12-31,962.0,10.0,0.0102880658436214
67072 Briesen (Mark),12067072,2013-12-31,2796.0,29.0,0.010265486725663717
67076 Brieskow-Finkenheerd,12067076,2013-12-31,2330.0,18.0,0.007666098807495741
67112 Diensdorf-Radlow,12067112,2013-12-31,546.0,7.0,0.012658227848101266
"67120 Eisenhüttenstadt, Stadt",12067120,2013-12-31,25950.0,1255.0,0.04613122587759603
"67124 Erkner, Stadt",12067124,2013-12-31,11357.0,152.0,0.013207055347988531
"67137 Friedland, Stadt",12067137,2013-12-31,3032.0,21.0,0.006878480183426138
"67144 Fürstenwalde/Spree, Stadt",12067144,2013-12-31,29512.0,1455.0,0.04698550069428747
67173 Gosen-Neu Zittau,12067173,2013-12-31,2908.0,94.0,0.0313124583610926
67180 Groß Lindow,12067180,2013-12-31,1713.0,7.0,0.004069767441860465
67201 Grünheide (Mark),12067201,2013-12-31,8017.0,94.0,0.011589199852052768
67205 Grunow-Dammendorf,12067205,2013-12-31,514.0,5.0,0.009633911368015413
67237 Jacobsdorf,12067237,2013-12-31,1844.0,14.0,0.007534983853606028
67288 Langewahl,12067288,2013-12-31,804.0,15.0,0.018315018315018316
67292 Lawitz,12067292,2013-12-31,612.0,1.0,0.0016313213703099511
67310 Madlitz-Wilmersdorf,12067310,2013-12-31,,,
67324 Mixdorf,12067324,2013-12-31,907.0,7.0,0.007658643326039387
"67336 Müllrose, Stadt",12067336,2013-12-31,4411.0,52.0,0.011651355590410037
67338 Neißemünde,12067338,2013-12-31,1670.0,17.0,0.01007705986959099
67357 Neuzelle,12067357,2013-12-31,4244.0,75.0,0.017365130817318823
67397 Ragow-Merz,12067397,2013-12-31,505.0,5.0,0.00980392156862745
67408 Rauen,12067408,2013-12-31,1941.0,9.0,0.004615384615384616
67413 Reichenwalde,12067413,2013-12-31,1106.0,7.0,0.006289308176100629
67426 Rietz-Neuendorf,12067426,2013-12-31,4102.0,20.0,0.0048520135856380394
67438 Schlaubetal,12067438,2013-12-31,1841.0,8.0,0.004326663061114116
67440 Schöneiche bei Berlin,12067440,2013-12-31,11787.0,227.0,0.018894622939903447
67458 Siehdichum,12067458,2013-12-31,1520.0,22.0,0.014267185473411154
67469 Spreenhagen,12067469,2013-12-31,3179.0,29.0,0.00903990024937656
67473 Steinhöfel,12067473,2013-12-31,4327.0,52.0,0.01187485727335008
"67481 Storkow (Mark), Stadt",12067481,2013-12-31,8774.0,124.0,0.013935715891211509
67493 Tauche,12067493,2013-12-31,3851.0,26.0,0.0067062161465050295
67508 Vogelsang,12067508,2013-12-31,747.0,,
67520 Wendisch Rietz,12067520,2013-12-31,1467.0,22.0,0.014775016789791807
67528 Wiesenau,12067528,2013-12-31,1247.0,3.0,0.0024
67544 Woltersdorf,12067544,2013-12-31,7813.0,72.0,0.009131261889663919
67552 Ziltendorf,12067552,2013-12-31,1570.0,3.0,0.0019071837253655435
68052 Breddin,12068052,2013-12-31,880.0,8.0,0.009009009009009009
68072 Dabergotz,12068072,2013-12-31,600.0,1.0,0.0016638935108153079
68109 Dreetz,12068109,2013-12-31,1152.0,10.0,0.008605851979345954
68117 Fehrbellin,12068117,2013-12-31,8514.0,156.0,0.017993079584775088
68181 Heiligengrabe,12068181,2013-12-31,4480.0,25.0,0.005549389567147614
68188 Herzberg (Mark),12068188,2013-12-31,637.0,1.0,0.001567398119122257
"68264 Kyritz, Stadt",12068264,2013-12-31,9036.0,116.0,0.012674825174825174
"68280 Lindow (Mark), Stadt",12068280,2013-12-31,3016.0,22.0,0.007241606319947334
68306 Märkisch Linden,12068306,2013-12-31,1179.0,9.0,0.007575757575757576
"68320 Neuruppin, Stadt",12068320,2013-12-31,29707.0,638.0,0.021024880540451475
"68324 Neustadt (Dosse), Stadt",12068324,2013-12-31,3370.0,33.0,0.00969732588892154
"68353 Rheinsberg, Stadt",12068353,2013-12-31,8050.0,70.0,0.008620689655172414
68372 Rüthnick,12068372,2013-12-31,481.0,7.0,0.014344262295081968
68409 Sieversdorf-Hohenofen,12068409,2013-12-31,717.0,1.0,0.001392757660167131
68413 Storbeck-Frankendorf,12068413,2013-12-31,474.0,,
68417 Stüdenitz-Schönermark,12068417,2013-12-31,594.0,3.0,0.005025125628140704
68425 Temnitzquell,12068425,2013-12-31,753.0,8.0,0.010512483574244415
68426 Temnitztal,12068426,2013-12-31,1424.0,11.0,0.007665505226480836
68437 Vielitzsee,12068437,2013-12-31,449.0,7.0,0.015350877192982455
68452 Walsleben,12068452,2013-12-31,795.0,2.0,0.002509410288582183
"68468 Wittstock/Dosse, Stadt",12068468,2013-12-31,14512.0,119.0,0.008133415350967125
68477 Wusterhausen/Dosse,12068477,2013-12-31,5932.0,83.0,0.013798836242726518
68501 Zernitz-Lohm,12068501,2013-12-31,852.0,10.0,0.01160092807424594
"69017 Beelitz, Stadt",12069017,2013-12-31,11555.0,334.0,0.028093195390697285
69018 Beetzsee,12069018,2013-12-31,2429.0,40.0,0.016200891049007696
69019 Beetzseeheide,12069019,2013-12-31,609.0,36.0,0.05581395348837209
"69020 Bad Belzig, Stadt",12069020,2013-12-31,10731.0,325.0,0.029395803183791605
69028 Bensdorf,12069028,2013-12-31,1252.0,10.0,0.00792393026941363
69052 Borkheide,12069052,2013-12-31,1856.0,21.0,0.011188066062866276
69056 Borkwalde,12069056,2013-12-31,1438.0,21.0,0.01439342015078821
"69076 Brück, Stadt",12069076,2013-12-31,3613.0,89.0,0.02404105888708806
69089 Buckautal,12069089,2013-12-31,502.0,16.0,0.03088803088803089
69216 Golzow,12069216,2013-12-31,1297.0,9.0,0.006891271056661562
69224 Görzke,12069224,2013-12-31,1242.0,18.0,0.014285714285714285
69232 Gräben,12069232,2013-12-31,536.0,,
69249 Groß Kreutz (Havel),12069249,2013-12-31,7943.0,103.0,0.012801391996022869
"69270 Havelsee, Stadt",12069270,2013-12-31,3238.0,37.0,0.011297709923664122
69304 Kleinmachnow,12069304,2013-12-31,19619.0,786.0,0.03851997059544229
69306 Kloster Lehnin,12069306,2013-12-31,10444.0,225.0,0.021089136751335644
69345 Linthe,12069345,2013-12-31,873.0,14.0,0.015783540022547914
69397 Michendorf,12069397,2013-12-31,11701.0,226.0,0.01894860400771359
69402 Mühlenfließ,12069402,2013-12-31,894.0,5.0,0.0055617352614015575
"69448 Niemegk, Stadt",12069448,2013-12-31,1982.0,17.0,0.008504252126063032
69454 Nuthetal,12069454,2013-12-31,8627.0,120.0,0.01371898936778324
69460 Päwesin,12069460,2013-12-31,531.0,8.0,0.014842300556586271
69470 Planebruch,12069470,2013-12-31,1046.0,13.0,0.012275731822474031
69474 Planetal,12069474,2013-12-31,943.0,2.0,0.0021164021164021165
69485 Rabenstein/Fläming,12069485,2013-12-31,838.0,,
69537 Rosenau,12069537,2013-12-31,910.0,13.0,0.014084507042253521
69541 Roskow,12069541,2013-12-31,1203.0,5.0,0.0041390728476821195
69590 Schwielowsee,12069590,2013-12-31,9972.0,131.0,0.012966445610214788
69596 Seddiner See,12069596,2013-12-31,3911.0,80.0,0.020045101478326235
69604 Stahnsdorf,12069604,2013-12-31,14079.0,336.0,0.023309053069719043
"69616 Teltow, Stadt",12069616,2013-12-31,22775.0,1256.0,0.05226582331155591
"69632 Treuenbrietzen, Stadt",12069632,2013-12-31,7334.0,72.0,0.009721847150958682
69648 Wenzlow,12069648,2013-12-31,532.0,2.0,0.003745318352059925
"69656 Werder (Havel), Stadt",12069656,2013-12-31,23263.0,575.0,0.024121151103280475
69665 Wiesenburg/Mark,12069665,2013-12-31,4415.0,46.0,0.010311589329746693
69680 Wollin,12069680,2013-12-31,878.0,2.0,0.0022727272727272726
69688 Wusterwitz,12069688,2013-12-31,3030.0,33.0,0.010773751224289911
"69696 Ziesar, Stadt",12069696,2013-12-31,2425.0,28.0,0.01141459437423563
"70008 Bad Wilsnack, Stadt",12070008,2013-12-31,2580.0,31.0,0.011872845653006512
70028 Berge,12070028,2013-12-31,761.0,9.0,0.011688311688311689
70052 Breese,12070052,2013-12-31,1452.0,4.0,0.0027472527472527475
70060 Cumlosen,12070060,2013-12-31,771.0,1.0,0.0012953367875647669
70096 Gerdshagen,12070096,2013-12-31,528.0,2.0,0.0037735849056603774
70125 Groß Pankow (Prignitz),12070125,2013-12-31,3939.0,60.0,0.015003750937734433
70145 Gülitz-Reetz,12070145,2013-12-31,470.0,11.0,0.02286902286902287
70149 Gumtow,12070149,2013-12-31,3436.0,45.0,0.01292731973570813
70153 Halenbeck-Rohlsdorf,12070153,2013-12-31,562.0,2.0,0.0035460992907801418
70173 Karstädt,12070173,2013-12-31,6010.0,47.0,0.007759616972098399
70222 Kümmernitztal,12070222,2013-12-31,372.0,2.0,0.0053475935828877
70236 Lanz,12070236,2013-12-31,760.0,4.0,0.005235602094240838
70241 Legde/Quitzöbel,12070241,2013-12-31,606.0,,
"70244 Lenzen (Elbe), Stadt",12070244,2013-12-31,2240.0,11.0,0.004886717014660151
70246 Lenzerwische,12070246,2013-12-31,465.0,8.0,0.016913319238900635
70266 Marienfließ,12070266,2013-12-31,707.0,6.0,0.008415147265077139
"70280 Meyenburg, Stadt",12070280,2013-12-31,2135.0,21.0,0.00974025974025974
"70296 Perleberg, Stadt",12070296,2013-12-31,11682.0,364.0,0.030217499584924458
70300 Pirow,12070300,2013-12-31,448.0,5.0,0.011037527593818985
70302 Plattenburg,12070302,2013-12-31,3432.0,17.0,0.004928964917367353
"70316 Pritzwalk, Stadt",12070316,2013-12-31,11850.0,132.0,0.011016524787180772
"70325 Putlitz, Stadt",12070325,2013-12-31,2679.0,51.0,0.01868131868131868
70348 Rühstädt,12070348,2013-12-31,479.0,2.0,0.004158004158004158
70393 Triglitz,12070393,2013-12-31,488.0,5.0,0.010141987829614604
70416 Weisen,12070416,2013-12-31,993.0,11.0,0.010956175298804782
"70424 Wittenberge, Stadt",12070424,2013-12-31,16977.0,320.0,0.018500317974215183
71028 Briesen,12071028,2013-12-31,799.0,4.0,0.0049813200498132005
71032 Burg (Spreewald),12071032,2013-12-31,4280.0,43.0,0.00994679620633819
71041 Dissen-Striesow,12071041,2013-12-31,1033.0,3.0,0.0028957528957528956
"71044 Döbern, Stadt",12071044,2013-12-31,3321.0,30.0,0.008952551477170993
71052 Drachhausen,12071052,2013-12-31,826.0,3.0,0.0036188178528347406
"71057 Drebkau, Stadt",12071057,2013-12-31,5710.0,24.0,0.004185559818625741
71060 Drehnow,12071060,2013-12-31,545.0,1.0,0.0018315018315018315
71074 Felixsee,12071074,2013-12-31,1976.0,5.0,0.002523977788995457
"71076 Forst (Lausitz), Stadt",12071076,2013-12-31,18486.0,567.0,0.02975909305621162
71153 Groß Schacksdorf-Simmersdorf,12071153,2013-12-31,1112.0,11.0,0.009795191451469279
"71160 Guben, Stadt",12071160,2013-12-31,17071.0,584.0,0.03307844803171906
71164 Guhrow,12071164,2013-12-31,528.0,3.0,0.005649717514124294
71176 Heinersbrück,12071176,2013-12-31,603.0,5.0,0.008223684210526315
71189 Jämlitz-Klein Düben,12071189,2013-12-31,473.0,3.0,0.0063025210084033615
71193 Jänschwalde,12071193,2013-12-31,1547.0,23.0,0.01464968152866242
71244 Kolkwitz,12071244,2013-12-31,9168.0,106.0,0.011429803752426138
71294 Neiße-Malxetal,12071294,2013-12-31,1692.0,7.0,0.004120070629782225
71301 Neuhausen/Spree,12071301,2013-12-31,5063.0,20.0,0.003934684241589613
"71304 Peitz, Stadt",12071304,2013-12-31,4332.0,117.0,0.026298044504383007
71337 Schenkendöbern,12071337,2013-12-31,3702.0,30.0,0.008038585209003215
71341 Schmogrow-Fehrow,12071341,2013-12-31,824.0,1.0,0.0012121212121212121
"71372 Spremberg, Stadt",12071372,2013-12-31,22800.0,238.0,0.010330757878288046
71384 Tauer,12071384,2013-12-31,721.0,7.0,0.009615384615384616
71386 Teichland,12071386,2013-12-31,1168.0,7.0,0.005957446808510639
71392 Tschernitz,12071392,2013-12-31,1282.0,6.0,0.004658385093167702
71401 Turnow-Preilack,12071401,2013-12-31,1140.0,10.0,0.008695652173913044
"71408 Welzow, Stadt",12071408,2013-12-31,3711.0,20.0,0.005360493165371214
71412 Werben,12071412,2013-12-31,1679.0,10.0,0.005920663114268798
71414 Wiesengrund,12071414,2013-12-31,1407.0,12.0,0.008456659619450317
72002 Am Mellensee,12072002,2013-12-31,6390.0,50.0,0.007763975155279503
"72014 Baruth/Mark, Stadt",12072014,2013-12-31,4115.0,56.0,0.013426036921601535
72017 Blankenfelde-Mahlow,12072017,2013-12-31,25052.0,612.0,0.023846633416458853
"72053 Dahme/Mark, Stadt",12072053,2013-12-31,5149.0,45.0,0.008663842895648826
72055 Dahmetal,12072055,2013-12-31,486.0,1.0,0.002053388090349076
72120 Großbeeren,12072120,2013-12-31,7733.0,558.0,0.06730189361958751
72157 Ihlow,12072157,2013-12-31,730.0,,
"72169 Jüterbog, Stadt",12072169,2013-12-31,11964.0,167.0,0.013766383645206496
"72232 Luckenwalde, Stadt",12072232,2013-12-31,19523.0,662.0,0.03279663116175378
"72240 Ludwigsfelde, Stadt",12072240,2013-12-31,23305.0,651.0,0.027174820504257804
72297 Niedergörsdorf,12072297,2013-12-31,5941.0,90.0,0.014922898358481181
72298 Niederer Fläming,12072298,2013-12-31,3128.0,56.0,0.017587939698492462
72312 Nuthe-Urstromtal,12072312,2013-12-31,6363.0,162.0,0.02482758620689655
72340 Rangsdorf,12072340,2013-12-31,10372.0,237.0,0.022339523046469977
"72426 Trebbin, Stadt",12072426,2013-12-31,9120.0,130.0,0.014054054054054054
"72477 Zossen, Stadt",12072477,2013-12-31,17265.0,335.0,0.01903409090909091
"73008 Angermünde, Stadt",12073008,2013-12-31,13503.0,94.0,0.006913289696256527
73032 Berkholz-Meyenburg,12073032,2013-12-31,1263.0,5.0,0.003943217665615142
73069 Boitzenburger Land,12073069,2013-12-31,3292.0,27.0,0.008134980415787888
"73085 Brüssow, Stadt",12073085,2013-12-31,1821.0,142.0,0.07233825776872134
73093 Carmzow-Wallmow,12073093,2013-12-31,640.0,8.0,0.012345679012345678
73097 Casekow,12073097,2013-12-31,1808.0,120.0,0.06224066390041494
73157 Flieth-Stegelitz,12073157,2013-12-31,549.0,2.0,0.003629764065335753
"73189 Gartz (Oder), Stadt",12073189,2013-12-31,2212.0,258.0,0.10445344129554655
73201 Gerswalde,12073201,2013-12-31,1605.0,7.0,0.004342431761786601
73216 Göritz,12073216,2013-12-31,788.0,8.0,0.010050251256281407
73225 Gramzow,12073225,2013-12-31,1896.0,27.0,0.014040561622464899
73261 Grünow,12073261,2013-12-31,907.0,8.0,0.008743169398907104
73309 Hohenselchow-Groß Pinnow,12073309,2013-12-31,756.0,36.0,0.045454545454545456
"73384 Lychen, Stadt",12073384,2013-12-31,3086.0,28.0,0.00899165061014772
73386 Mark Landin,12073386,2013-12-31,1029.0,19.0,0.01812977099236641
73393 Mescherin,12073393,2013-12-31,633.0,151.0,0.19260204081632654
73396 Milmersdorf,12073396,2013-12-31,1446.0,6.0,0.004132231404958678
73404 Mittenwalde,12073404,2013-12-31,399.0,1.0,0.0025
73429 Nordwestuckermark,12073429,2013-12-31,4338.0,37.0,0.008457142857142858
73430 Oberuckersee,12073430,2013-12-31,1684.0,17.0,0.009994121105232217
73440 Pinnow,12073440,2013-12-31,852.0,11.0,0.012746234067207415
"73452 Prenzlau, Stadt",12073452,2013-12-31,18598.0,425.0,0.022341376228775692
73458 Randowtal,12073458,2013-12-31,921.0,20.0,0.021253985122210415
73490 Schenkenberg,12073490,2013-12-31,560.0,12.0,0.02097902097902098
73505 Schöneberg,12073505,2013-12-31,859.0,17.0,0.019406392694063926
73520 Schönfeld,12073520,2013-12-31,610.0,34.0,0.052795031055900624
"73532 Schwedt/Oder, Stadt",12073532,2013-12-31,29923.0,616.0,0.020170928976063394
